id,card_name,image_url
1,"Karn, Scion of Urza",0
2,Adamant Will,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442890&type=card
3,Aven Sentry,0
4,"Baird, Steward of Argive",0
5,Benalish Honor Guard,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442893&type=card
6,Benalish Marshal,0
7,Blessed Light,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442895&type=card
8,Board the Weatherlight,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442896&type=card
9,Call the Cavalry,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=456530&type=card
10,Charge,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495638&type=card
11,D'Avenant Trapper,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442899&type=card
12,"Danitha Capashen, Paragon",0
13,Daring Archaeologist,0
14,Dauntless Bodyguard,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442902&type=card
15,Dub,0
16,"Evra, Halcyon Witness",0
17,Excavation Elephant,0
18,Fall of the Thran,0
19,Gideon's Reproach,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442907&type=card
20,Healing Grace,0
21,History of Benalia,0
22,Invoke the Divine,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=447152&type=card
23,Knight of Grace,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442911&type=card
24,Knight of New Benalia,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442912&type=card
25,"Kwende, Pride of Femeref",0
26,Lyra Dawnbringer,0
27,Mesa Unicorn,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=489606&type=card
28,On Serra's Wings,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442916&type=card
29,Pegasus Courser,0
30,Sanctum Spirit,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442918&type=card
31,Seal Away,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442919&type=card
32,Sergeant-at-Arms,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442920&type=card
33,Serra Angel,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=429892&type=card
34,Serra Disciple,0
35,"Shalai, Voice of Plenty",0
36,"Teshar, Ancestor's Apostle",0
37,Tragic Poet,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=12355&type=card
38,Triumph of Gerrard,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442926&type=card
39,Urza's Ruinous Blast,0
40,Academy Drake,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442928&type=card
41,Academy Journeymage,0
42,The Antiquities War,0
43,Arcane Flight,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442931&type=card
44,Artificer's Assistant,0
45,Befuddle,0
46,Blink of an Eye,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442934&type=card
47,Cloudreader Sphinx,0
48,Cold-Water Snapper,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442936&type=card
49,Curator's Ward,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442937&type=card
50,Deep Freeze,0
51,Diligent Excavator,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442939&type=card
52,Divination,0
53,Homarid Explorer,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442941&type=card
54,In Bolas's Clutches,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442942&type=card
55,Karn's Temporal Sundering,0
56,Merfolk Trickster,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442944&type=card
57,The Mirari Conjecture,0
58,"Naban, Dean of Iteration",0
59,"Naru Meha, Master Wizard",0
60,Opt,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=435217&type=card
61,Precognition Field,0
62,Relic Runner,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442950&type=card
63,Rescue,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=460992&type=card
64,Sage of Lat-Nam,0
65,Sentinel of the Pearl Trident,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442953&type=card
66,"Slinn Voda, the Rising Deep",0
67,Syncopate,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=270369&type=card
68,Tempest Djinn,0
69,"Tetsuko Umezawa, Fugitive",0
70,Time of Ice,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442958&type=card
71,Tolarian Scholar,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=447216&type=card
72,Unwind,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=218079&type=card
73,Vodalian Arcanist,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=485406&type=card
74,Weight of Memory,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442962&type=card
75,Wizard's Retort,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=489355&type=card
76,"Zahid, Djinn of the Lamp",0
77,Blessing of Belzenlok,0
78,Cabal Evangel,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442966&type=card
79,Cabal Paladin,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442967&type=card
80,Caligo Skin-Witch,0
81,Cast Down,0
82,Chainer's Torment,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442970&type=card
83,Dark Bargain,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479602&type=card
84,Deathbloom Thallid,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=485417&type=card
85,Demonic Vigor,0
86,Demonlord Belzenlok,0
87,Divest,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442975&type=card
88,Dread Shade,0
89,Drudge Sentinel,0
90,The Eldest Reborn,0
91,Eviscerate,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442979&type=card
92,Feral Abomination,0
93,Final Parting,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442981&type=card
94,Fungal Infection,0
95,"Josu Vess, Lich Knight",0
96,"Kazarov, Sengir Pureblood",0
97,Knight of Malice,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442985&type=card
98,Lich's Mastery,0
99,Lingering Phantom,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442987&type=card
100,Phyrexian Scriptures,0
101,Rat Colony,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479368&type=card
102,Rite of Belzenlok,0
103,Settle the Score,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=489282&type=card
104,Soul Salvage,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=466870&type=card
105,Stronghold Confessor,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442993&type=card
106,Thallid Omnivore,0
107,Thallid Soothsayer,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=456555&type=card
108,"Torgaar, Famine Incarnate",0
109,"Urgoros, the Empty One",0
110,Vicious Offering,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=442998&type=card
111,"Whisper, Blood Liturgist",0
112,Windgrace Acolyte,0
113,"Yargle, Glutton of Urborg",0
114,Yawgmoth's Vile Offering,0
115,Bloodstone Goblin,0
116,Champion of the Flame,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443004&type=card
117,Fervent Strike,0
118,Fiery Intervention,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443006&type=card
119,Fight with Fire,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443007&type=card
120,Fire Elemental,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495208&type=card
121,Firefist Adept,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443009&type=card
122,The First Eruption,0
123,The Flame of Keld,0
124,Frenzied Rage,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443012&type=card
125,Ghitu Chronicler,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443013&type=card
126,Ghitu Journeymage,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443014&type=card
127,Ghitu Lavarunner,0
128,Goblin Barrage,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443016&type=card
129,Goblin Chainwhirler,0
130,Goblin Warchief,0
131,Haphazard Bombardment,0
132,Jaya Ballard,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=109752&type=card
133,Jaya's Immolating Inferno,0
134,Keldon Overseer,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=24646&type=card
135,Keldon Raider,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=466900&type=card
136,Keldon Warcaller,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443024&type=card
137,Orcish Vandal,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443025&type=card
138,Radiating Lightning,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=450260&type=card
139,Rampaging Cyclops,0
140,Run Amok,0
141,Seismic Shift,0
142,Shivan Fire,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443030&type=card
143,Siege-Gang Commander,0
144,Skirk Prospector,0
145,Skizzik,0
146,"Squee, the Immortal",0
147,Two-Headed Giant,0
148,"Valduk, Keeper of the Flame",0
149,Verix Bladewing,0
150,Warcry Phoenix,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443038&type=card
151,Warlord's Fury,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443039&type=card
152,Wizard's Lightning,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443040&type=card
153,Adventurous Impulse,0
154,Ancient Animus,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443042&type=card
155,Arbor Armament,0
156,Baloth Gorger,0
157,Broken Bond,0
158,Corrosive Ooze,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443046&type=card
159,Elfhame Druid,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443047&type=card
160,Fungal Plots,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443048&type=card
161,Gaea's Blessing,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=4517&type=card
162,Gaea's Protector,0
163,Gift of Growth,0
164,Grow from the Ashes,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443052&type=card
165,"Grunn, the Lonely King",0
166,Kamahl's Druidic Vow,0
167,Krosan Druid,0
168,Llanowar Elves,0
169,Llanowar Envoy,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443057&type=card
170,Llanowar Scout,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443058&type=card
171,Mammoth Spider,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=457276&type=card
172,"Marwyn, the Nurturer",0
173,The Mending of Dominaria,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=496012&type=card
174,"Multani, Yavimaya's Avatar",http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=496013&type=card
175,Nature's Spiral,0
176,Pierce the Sky,0
177,Primordial Wurm,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=461101&type=card
178,Saproling Migration,0
179,Song of Freyalise,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443067&type=card
180,Spore Swarm,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443068&type=card
181,Sporecrown Thallid,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443069&type=card
182,Steel Leaf Champion,0
183,Sylvan Awakening,0
184,Territorial Allosaurus,0
185,Thorn Elemental,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=15240&type=card
186,Untamed Kavu,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443074&type=card
187,Verdant Force,0
188,Wild Onslaught,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443076&type=card
189,Yavimaya Sapherd,0
190,"Adeliz, the Cinder Wind",0
191,Arvad the Cursed,0
192,"Aryel, Knight of Windgrace",0
193,Darigaaz Reincarnated,0
194,"Garna, the Bloodflame",http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=456796&type=card
195,Grand Warlord Radha,0
196,"Hallar, the Firefletcher",0
197,"Jhoira, Weatherlight Captain",0
198,"Jodah, Archmage Eternal",0
199,"Muldrotha, the Gravetide",0
200,Oath of Teferi,0
201,Primevals' Glorious Rebirth,0
202,"Raff Capashen, Ship's Mage",0
203,"Rona, Disciple of Gix",0
204,"Shanna, Sisay's Legacy",0
205,"Slimefoot, the Stowaway",0
206,"Tatyova, Benthic Druid",0
207,"Teferi, Hero of Dominaria",0
208,"Tiana, Ship's Caretaker",0
209,Aesthir Glider,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=202510&type=card
210,Amaranthine Wall,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443098&type=card
211,Blackblade Reforged,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=496045&type=card
212,Bloodtallow Candle,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443100&type=card
213,Damping Sphere,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443101&type=card
214,Forebear's Blade,0
215,Gilded Lotus,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=373335&type=card
216,Guardians of Koilos,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443104&type=card
217,Helm of the Host,0
218,Howling Golem,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=456573&type=card
219,Icy Manipulator,0
220,Jhoira's Familiar,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443108&type=card
221,Jousting Lance,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443109&type=card
222,Juggernaut,0
223,Mishra's Self-Replicator,0
224,Mox Amber,0
225,Navigator's Compass,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443113&type=card
226,Pardic Wanderer,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443114&type=card
227,Powerstone Shard,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443115&type=card
228,Shield of the Realm,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443116&type=card
229,Short Sword,0
230,Skittering Surveyor,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=489469&type=card
231,Sorcerer's Wand,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443119&type=card
232,Sparring Construct,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443120&type=card
233,Thran Temporal Gateway,0
234,"Traxos, Scourge of Kroog",0
235,Urza's Tome,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443123&type=card
236,Voltaic Servant,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443124&type=card
237,Weatherlight,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479389&type=card
238,Cabal Stronghold,0
239,Clifftop Retreat,0
240,Hinterland Harbor,0
241,Isolated Chapel,0
242,Memorial to Folly,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443130&type=card
243,Memorial to Genius,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443131&type=card
244,Memorial to Glory,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443132&type=card
245,Memorial to Unity,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443133&type=card
246,Memorial to War,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443134&type=card
247,Sulfur Falls,0
248,Woodland Cemetery,0
249,Zhalfirin Void,0
250,Plains,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495098&type=card
251,Plains,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495098&type=card
252,Plains,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495098&type=card
253,Plains,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495098&type=card
254,Island,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495099&type=card
255,Island,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495099&type=card
256,Island,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495099&type=card
257,Island,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495099&type=card
258,Swamp,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495100&type=card
259,Swamp,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495100&type=card
260,Swamp,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495100&type=card
261,Swamp,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495100&type=card
262,Mountain,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495101&type=card
263,Mountain,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495101&type=card
264,Mountain,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495101&type=card
265,Mountain,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495101&type=card
266,Forest,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495102&type=card
267,Forest,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495102&type=card
268,Forest,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495102&type=card
269,Forest,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=495102&type=card
270,"Teferi, Timebender",http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=445848&type=card
271,Temporal Machinations,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=445849&type=card
272,"Niambi, Faithful Healer",http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=445850&type=card
273,Teferi's Sentinel,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=445851&type=card
274,Meandering River,0
275,"Chandra, Bold Pyromancer",http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=445853&type=card
276,Chandra's Outburst,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=445854&type=card
277,Karplusan Hound,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=445855&type=card
278,Pyromantic Pilgrim,http://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=445856&type=card
279,Timber Gorge,0
280,Firesong and Sunspeaker,0
